Date,Benchmark Eurostoxx50,Benchmark Stoxx600
2022-06-10,3599.199951171875,422.7099914550781
2022-06-13,3502.5,412.5199890136719
2022-06-14,3475.179931640625,407.3200073242188
2022-06-15,3532.320068359375,413.1000061035156
2022-06-16,3427.909912109375,402.8800048828125
2022-06-17,3438.4599609375,403.25
2022-06-20,3469.830078125,407.1400146484375
2022-06-21,3494.0,408.5799865722656
2022-06-22,3464.639892578125,405.739990234375
2022-06-23,3436.2900390625,402.3999938964844
2022-06-24,3533.169921875,412.9299926757813
2022-06-27,3538.8798828125,415.0899963378906
2022-06-28,3549.2900390625,416.1900024414063
2022-06-29,3514.320068359375,413.4200134277344
2022-06-30,3454.860107421875,407.2000122070313
2022-07-01,3448.31005859375,407.1300048828125
2022-07-04,3452.419921875,409.30999755859375
2022-07-05,3359.830078125,400.6799926757813
2022-07-06,3421.840087890625,407.3399963378906
2022-07-07,3488.5,415.010009765625
2022-07-08,3506.550048828125,417.1199951171875
2022-07-11,3471.68994140625,415.0199890136719
2022-07-12,3487.050048828125,417.0400085449219
2022-07-13,3453.969970703125,412.80999755859375
2022-07-14,3396.610107421875,406.5
2022-07-15,3477.199951171875,413.7799987792969
2022-07-18,3511.860107421875,417.6300048828125
2022-07-19,3587.43994140625,423.4100036621094
2022-07-20,3585.239990234375,422.510009765625
2022-07-21,3596.510009765625,424.3900146484375
2022-07-22,3596.489990234375,425.7099914550781
2022-07-25,3604.159912109375,426.25
2022-07-26,3575.360107421875,426.1300048828125
2022-07-27,3607.780029296875,428.1199951171875
2022-07-28,3652.199951171875,432.7699890136719
2022-07-29,3708.10009765625,438.2900085449219
2022-08-01,3708.10009765625,438.2900085449219
2022-08-02,3684.6298828125,436.0700073242188
2022-08-03,3732.5400390625,438.2900085449219
2022-08-04,3754.60009765625,439.05999755859375
2022-08-05,3725.389892578125,435.7200012207031
2022-08-08,3757.219970703125,438.9299926757813
2022-08-09,3715.3701171875,435.9800109863281
2022-08-10,3749.35009765625,439.8800048828125
2022-08-11,3757.050048828125,440.1600036621094
2022-08-12,3776.81005859375,440.8699951171875
2022-08-15,3789.6201171875,442.3500061035156
2022-08-16,3805.219970703125,443.0700073242188
2022-08-17,3756.06005859375,439.0299987792969
2022-08-18,3777.3798828125,440.760009765625
2022-08-19,3730.320068359375,437.3599853515625
2022-08-22,3658.219970703125,433.1700134277344
2022-08-23,3652.52001953125,431.3500061035156
2022-08-24,3667.4599609375,432.0499877929688
2022-08-25,3674.5400390625,433.3599853515625
2022-08-26,3603.679931640625,426.0899963378906
2022-08-29,3570.510009765625,422.6499938964844
2022-08-30,3561.919921875,419.80999755859375
2022-08-31,3517.25,415.1199951171875
2022-09-01,3456.699951171875,407.6600036621094
2022-09-02,3544.3798828125,415.9700012207031
2022-09-05,3490.010009765625,413.3900146484375
2022-09-06,3500.139892578125,414.3800048828125
2022-09-07,3502.090087890625,412.010009765625
2022-09-08,3512.3798828125,414.0899963378906
2022-09-09,3570.0400390625,420.3699951171875
2022-09-12,3646.510009765625,427.75
2022-09-13,3586.179931640625,421.1300048828125
2022-09-14,3567.56005859375,417.510009765625
2022-09-15,3541.7900390625,414.7799987792969
2022-09-16,3500.409912109375,408.239990234375
2022-09-19,3499.489990234375,407.8699951171875
2022-09-20,3467.090087890625,403.4200134277344
2022-09-21,3491.8701171875,407.0499877929688
2022-09-22,3427.139892578125,399.760009765625
2022-09-23,3348.60009765625,390.3999938964844
2022-09-26,3342.56005859375,388.75
2022-09-27,3328.64990234375,388.239990234375
2022-09-28,3335.300048828125,389.4100036621094
2022-09-29,3279.0400390625,382.8900146484375
2022-09-30,3318.199951171875,387.8500061035156
2022-10-03,3342.169921875,390.8299865722656
2022-10-04,3484.47998046875,403.0299987792969
2022-10-05,3447.719970703125,398.9100036621094
2022-10-06,3433.449951171875,396.3500061035156
2022-10-07,3375.4599609375,391.6700134277344
2022-10-10,3356.8798828125,390.1199951171875
2022-10-11,3340.35009765625,387.9500122070313
2022-10-12,3331.530029296875,385.8800048828125
2022-10-13,3362.39990234375,389.1499938964844
2022-10-14,3381.72998046875,391.30999755859375
2022-10-17,3441.639892578125,398.4800109863281
2022-10-18,3463.830078125,399.8399963378906
2022-10-19,3471.239990234375,397.7300109863281
2022-10-20,3492.85009765625,398.7699890136719
2022-10-21,3476.6298828125,396.2900085449219
2022-10-24,3527.7900390625,401.8399963378906
